lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;condition;p_0001;p_0002;v_2343;age;gender;gender_other;education;education_other;severity;AC;MC_contr;MC_uncert;MC_normal;MC_hope;trust1;trust2;trust3;trust4;trust5;trust6;trust7;trust8;trust9;trust10;satisfaction;nfc1;nfc2;nfc3;nfc4;nfc5;nfc6;pvs_personal;pvs_vicarious;comments;consent_serious;browser;referer;device_type;quota;quota_assignment;quota_rejected_id;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts7089086;rts7091286;rts7091318;rts7091321;rts7091324;rts7091325;rts7091336;rts7091337;rts7091338;rts7091339;rts7091342;rts7091343;rts7091344;rts7133055
261;0;0;31;7089087;-77;285;4;0;0;5d54999e138bce0016bab6cf;34;1;-99;5;-99;5;2;-77;-77;-77;5;2;5;6;5;3;3;2;3;4;4;3;5;6;5;6;6;6;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;de6328ff616f34d6bd375617376f003e;1;0;1726147374;12.09.2024 13:22;12.09.2024 13:27;0000-00-00 00:00:00;285;19;62;75;0;87;0;121;0;0;274;170;268;181
262;0;0;31;7089087;-77;519;2;0;0;5c966ef941172c00165d6fc5;53;2;-99;4;-99;6;2;-77;2;-77;-77;3;3;2;5;4;2;2;2;3;4;3;5;5;4;4;3;6;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;a0e2096d1bb3f1ea109d33e89c5d7177;1;0;1726147375;12.09.2024 13:22;12.09.2024 13:31;0000-00-00 00:00:00;519;16;75;98;0;110;0;0;0;317;509;454;503;467
263;0;0;31;7089087;-77;322;2;0;0;5eac70db94edd22d57fa00c4;66;2;-99;2;-99;7;2;-77;3;-77;-77;5;4;3;6;3;4;3;4;5;6;3;6;5;6;6;7;6;3;1;none;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;db2c3d8f1c7f3a89c88e9224a9696c09;1;0;1726147380;12.09.2024 13:23;12.09.2024 13:28;0000-00-00 00:00:00;322;33;102;113;0;134;0;0;0;161;315;217;299;230
264;0;0;31;7089087;-77;203;3;0;0;66c09f61dbedda1e687769e3;20;1;-99;3;-99;4;1;-77;-77;2;-77;7;1;7;1;7;4;6;6;7;1;5;7;6;4;6;3;6;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;4f906614e7de37c87bc361db2de31c2b;1;0;1726147400;12.09.2024 13:23;12.09.2024 13:26;0000-00-00 00:00:00;203;12;28;57;82;90;112;0;0;0;198;146;190;155
265;0;0;31;7089087;-77;271;3;0;0;638df25c28a73c52e405ef95;59;1;-99;4;-99;5;2;-77;-77;4;-77;4;3;4;4;5;4;5;4;5;3;4;3;5;3;4;4;4;3;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;80f071690a2d7b38c9e64b310ba5b723;1;0;1726147402;12.09.2024 13:23;12.09.2024 13:27;0000-00-00 00:00:00;271;18;60;73;0;83;114;0;0;0;265;165;253;197
266;0;0;31;7089087;-77;881;2;0;0;6693f8555b9b38881c2c4f89;27;2;-99;5;-99;5;1;-77;1;-77;-77;5;2;5;2;2;3;4;4;2;2;3;5;5;5;2;5;5;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 OPR/113.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7091343,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;3a83dd0b754ba2fcc6bf072c8a0a4c28;1;0;1726147403;12.09.2024 13:23;12.09.2024 13:38;0000-00-00 00:00:00;881;18;525;543;605;636;0;0;0;663;875;805;867;820
267;0;0;31;7089087;-77;184;4;0;0;664e128b193fdc8e4d979dbf;22;1;-99;4;-99;6;2;-77;-77;-77;2;3;6;2;4;2;2;2;2;4;6;2;7;6;3;7;6;7;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;0e21476451c73f3b370f4d4fccb31d83;1;0;1726147405;12.09.2024 13:23;12.09.2024 13:26;0000-00-00 00:00:00;184;10;42;56;0;65;0;87;0;0;180;121;161;129
268;0;0;31;7089087;-77;175;4;0;0;6655caef7d223878aecbf281;27;1;-99;5;-99;5;2;-77;-77;-77;3;3;2;2;1;3;4;3;4;3;5;3;7;7;7;7;7;7;2;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;24df0d87b4559bfc48c91360dc9de1df;1;0;1726147407;12.09.2024 13:23;12.09.2024 13:26;0000-00-00 00:00:00;175;12;33;42;0;56;0;78;0;0;169;118;161;126
269;0;0;31;7089087;-77;295;1;0;0;5fdbad94e6b28104a72066ba;31;1;-99;5;-99;6;2;4;-77;-77;-77;4;5;3;5;4;3;4;5;4;4;3;7;7;5;7;5;6;3;1;none;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;3add46a1284e9a19756768137ff72d66;1;0;1726147408;12.09.2024 13:23;12.09.2024 13:28;0000-00-00 00:00:00;295;14;50;62;0;73;0;0;101;0;289;210;277;221
270;0;0;31;7089087;-77;291;4;0;0;6638b91e92ccfb4b2434faba;25;2;-99;3;-99;6;2;-77;-77;-77;5;5;4;6;2;6;5;6;6;6;4;4;6;5;6;6;7;5;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;839675106123faed519349dcc1db793b;1;0;1726147411;12.09.2024 13:23;12.09.2024 13:28;0000-00-00 00:00:00;291;15;50;68;0;83;0;122;0;0;288;186;262;195
271;0;0;31;7089087;-77;648;2;0;0;66a1132883454a2cc47b12d6;33;1;-99;4;-99;6;2;-77;2;-77;-77;2;5;2;4;2;3;3;3;3;6;3;5;3;3;5;6;6;3;1;I have generally had good experiences with doctors myself in getting the tests I need and getting the doctor to listen to my needs. I don't go too often to the doctors though. I also make an effort to speak clear and concisely and not show excessive emotion so the doctor would see I'm level headed. I do worry that in future I may have trouble getting certain things I want from doctors due to countless stories I have heard from friends/family and in the news about doctors being dismissive of certain symptoms, (which could be indicative of a serious illness) especially for women, which concerns me. ;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;c499df9e06cddf20b4a4e79561780085;1;0;1726147416;12.09.2024 13:23;12.09.2024 13:34;0000-00-00 00:00:00;648;23;182;193;0;202;0;0;0;232;640;271;405;280
272;0;0;31;7089087;-77;175;1;0;0;5a4ce99f5f74170001e0ff1a;32;1;-99;4;-99;5;2;3;-77;-77;-77;2;4;2;4;4;4;3;3;5;6;2;5;5;3;7;4;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;55593dc6e1796a4698f58cecf38a43c0;1;0;1726147417;12.09.2024 13:23;12.09.2024 13:26;0000-00-00 00:00:00;175;14;42;50;0;61;0;0;80;0;172;125;166;131
273;0;0;31;7089087;-77;313;4;0;0;6483583fbeaf1f26ff1440e4;57;1;-99;4;-99;5;4;-77;-77;-77;5;3;5;2;3;2;3;2;3;3;2;3;4;5;2;4;5;5;2;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;3b619da216ed569770e4c8b9c6c10722;1;0;1726147419;12.09.2024 13:23;12.09.2024 13:28;0000-00-00 00:00:00;313;13;54;76;92;108;0;151;0;0;302;218;295;230
274;0;0;31;7089087;-77;351;4;0;0;66de1e8462085464e690461f;35;1;-99;5;-99;5;2;-77;-77;-77;3;2;3;5;3;4;2;5;3;2;3;3;6;7;7;5;6;7;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;85635f72ceedd505fcbd333d55900db4;1;0;1726147433;12.09.2024 13:23;12.09.2024 13:29;0000-00-00 00:00:00;351;14;81;91;0;103;0;142;0;0;321;227;298;238
275;0;0;31;7089087;-77;294;2;0;0;6060fb525f262e237d167361;22;2;-99;3;-99;6;2;-77;1;-77;-77;5;5;5;7;5;6;4;7;5;6;2;7;7;5;6;6;7;1;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;93b816d2c441f76972042307f6de1f05;1;0;1726147434;12.09.2024 13:23;12.09.2024 13:28;0000-00-00 00:00:00;294;17;56;66;0;79;0;0;0;112;290;182;273;195
276;0;0;31;7089087;-77;203;3;0;0;62f387004495cb4ed30d1d21;78;2;-99;2;-99;6;2;-77;-77;3;-77;5;4;5;4;4;4;4;5;5;4;3;5;5;4;4;4;6;3;1;Interesting ;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;16331b616fd99b2d7c54174bb4c601a3;1;0;1726147444;12.09.2024 13:24;12.09.2024 13:27;0000-00-00 00:00:00;203;22;50;58;0;71;98;0;0;0;197;141;186;153
277;0;0;31;7089087;-77;199;1;0;0;5d8878251f684d0001737c56;44;1;-99;4;-99;6;2;1;-77;-77;-77;2;4;2;6;2;2;2;2;2;6;2;6;5;5;3;6;6;3;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7133055,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;9d66be6798416143756072a83ca316f5;1;0;1726147445;12.09.2024 13:24;12.09.2024 13:27;0000-00-00 00:00:00;199;12;45;59;0;70;0;0;90;0;191;120;184;149
278;0;0;31;7089087;-77;290;2;0;0;6658f01aa7e845783cc52720;28;1;-99;4;-99;5;2;-77;2;-77;-77;2;5;6;5;2;1;2;2;5;5;3;6;6;6;6;5;6;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;d18ed1496004d65db64137c0c9b74505;1;0;1726147445;12.09.2024 13:24;12.09.2024 13:28;0000-00-00 00:00:00;290;13;60;70;0;79;0;0;0;100;285;148;261;158
279;0;0;31;7089087;-77;319;2;0;0;5ac888369534ba0001c763e1;53;1;-99;4;-99;6;2;-77;5;-77;-77;5;6;6;2;5;5;5;5;6;2;4;6;6;6;6;6;6;1;2;-99;1;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;7f3444d700e4c0bd6370e63fcaa4d7de;1;0;1726147446;12.09.2024 13:24;12.09.2024 13:29;0000-00-00 00:00:00;319;17;59;67;0;77;0;0;0;101;254;146;247;171
280;0;0;31;7089087;-77;220;4;0;0;6658bb774552a75abbc158ea;31;1;-99;5;-99;4;2;-77;-77;-77;2;3;5;3;4;4;5;3;4;4;4;3;5;5;5;5;5;5;2;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;f70edc58311ee492f5d2d1b8392621d3;1;0;1726147451;12.09.2024 13:24;12.09.2024 13:27;0000-00-00 00:00:00;220;11;53;65;0;75;0;111;0;0;215;151;208;158
281;0;0;31;7089087;-77;201;3;0;0;5b2a2d855b5c0900018b0bf5;49;1;-99;4;-99;5;2;-77;-77;1;-77;3;6;3;4;4;4;4;4;4;5;2;7;7;7;7;7;7;3;1;-99;1;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;9a978f589c7b9759b32f074253ac2df3;1;0;1726147457;12.09.2024 13:24;12.09.2024 13:27;0000-00-00 00:00:00;201;14;41;47;0;54;75;0;0;0;194;102;186;162
282;0;0;31;7089087;-77;193;4;0;0;644016d98e4c23d7fa37632e;45;2;-99;5;-99;7;2;-77;-77;-77;5;3;3;5;4;4;5;5;5;6;4;3;6;5;5;6;6;6;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;2ef256333ab4465b5f783f9d17b694f9;1;0;1726147460;12.09.2024 13:24;12.09.2024 13:27;0000-00-00 00:00:00;193;15;50;58;0;67;0;92;0;0;189;130;181;139
285;0;0;31;7089087;-77;198;4;0;0;65ce3ee0a9826c4dc9877338;29;2;-99;3;-99;5;2;-77;-77;-77;6;5;2;4;2;5;5;5;5;5;2;3;3;3;3;3;3;3;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0 (Edition std-1)";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;816dd0ff41d2ce85d17ad5f8b36e73d3;1;0;1726147465;12.09.2024 13:24;12.09.2024 13:27;0000-00-00 00:00:00;198;18;52;66;0;73;0;96;0;0;193;142;186;153
286;0;0;31;7089087;-77;358;4;0;0;66c4940e1ea4fb1d01988e88;18;2;-99;3;-99;4;2;-77;-77;-77;1;4;2;3;1;4;4;5;5;7;3;3;5;5;4;5;5;4;2;1;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;4600356e131261b45017468099bee70d;1;0;1726147468;12.09.2024 13:24;12.09.2024 13:30;0000-00-00 00:00:00;358;12;67;79;0;91;0;124;0;0;355;259;348;274
288;0;0;31;7089087;-77;122;2;0;0;5f4c0acfc3368e6fbfc17c70;57;1;-99;3;-99;6;2;-77;5;-77;-77;2;2;4;2;2;4;3;4;4;2;4;5;5;5;5;5;5;3;2;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;219b11d791f7443a3632db9675224e79;1;0;1726147475;12.09.2024 13:24;12.09.2024 13:26;0000-00-00 00:00:00;122;17;33;40;0;48;0;0;0;64;119;86;115;96
289;0;0;31;7089087;-77;364;1;0;0;5e2f2afece5e9a4ef7de8452;43;1;-99;3;-99;6;2;3;-77;-77;-77;2;4;2;6;3;3;3;4;4;6;2;6;6;6;6;6;6;2;2;-99;1;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;1c9cff0508b02d4542a3212c3571c4ab;1;0;1726147476;12.09.2024 13:24;12.09.2024 13:30;0000-00-00 00:00:00;364;18;107;118;0;135;0;0;199;0;355;263;344;281
290;0;0;31;7089087;-77;292;3;0;0;59839cb9554956000142d95f;53;1;-99;2;-99;6;2;-77;-77;4;-77;5;1;5;5;6;5;5;5;6;1;4;6;7;1;5;4;5;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;b960ac988c617160c4024e317922a19f;1;0;1726147486;12.09.2024 13:24;12.09.2024 13:29;0000-00-00 00:00:00;292;13;62;71;0;86;118;0;0;0;266;169;236;185
291;0;0;31;7089087;-77;249;2;0;0;62b34eef7b8919ea4666daee;36;2;-99;4;-99;5;2;-77;4;-77;-77;3;5;3;4;4;4;4;3;5;5;3;2;3;2;2;2;2;3;1;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;76dcd541b9e25bec84a75fa9dd1f27bf;1;0;1726147489;12.09.2024 13:24;12.09.2024 13:28;0000-00-00 00:00:00;249;18;66;77;0;88;0;0;0;112;240;170;231;185
292;0;0;31;7089087;-77;259;3;0;0;5eaab188fb863f000b25b341;30;1;-99;3;-99;5;2;-77;-77;1;-77;1;5;2;6;1;2;2;2;1;7;1;7;6;7;4;6;6;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;54c935906936cc1ab6fb84e466466128;1;0;1726147491;12.09.2024 13:24;12.09.2024 13:29;0000-00-00 00:00:00;259;15;75;83;0;95;138;0;0;0;255;175;230;185
293;0;0;31;7089087;-77;227;4;0;0;5e834e7dabbe02071f564087;32;1;-99;4;-99;7;2;-77;-77;-77;6;6;1;6;1;4;6;5;6;6;6;4;7;7;7;7;7;7;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;6f29d95cebf23beb8dc2fe024dc5dfed;1;0;1726147492;12.09.2024 13:24;12.09.2024 13:28;0000-00-00 00:00:00;227;9;58;71;0;95;0;127;0;0;223;162;213;170
294;0;0;31;7089087;-77;248;4;0;0;5ba0e220a6da0f0001af57a9;36;2;-99;5;-99;7;2;-77;-77;-77;3;2;4;3;2;4;4;4;3;4;5;3;6;4;5;5;5;6;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;fd156a91e70bcaa3d7fe63502cae9816;1;0;1726147493;12.09.2024 13:24;12.09.2024 13:29;0000-00-00 00:00:00;248;14;61;73;0;89;0;127;0;0;242;170;219;185
295;0;0;32;7089087;-77;-1;1;0;0;665885a37a5904a832b5f16d;53;2;-99;3;-99;6;4;5;-77;-77;-77;4;4;4;3;4;4;3;3;5;3;3;4;5;4;4;3;4;3;2;-99;1;"Mozilla/5.0 (Android 13; Mobile; rv:129.0) Gecko/129.0 Firefox/129.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;a9f954ed1ea5fac6c06c564ffd599148;1;0;1726147496;12.09.2024 13:24;12.09.2024 18:40;0000-00-00 00:00:00;18918;13702;13878;17748;17815;17844;0;0;18327;0;18879;18635;18869;18651
296;0;0;31;7089087;-77;239;4;0;0;665e07f848d4ef23b23477a7;43;1;-99;4;-99;5;2;-77;-77;-77;2;3;5;2;6;2;1;2;4;4;6;2;6;7;6;4;5;6;3;1;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/333.0.671582647 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;78c8901c7e2b8f9ddecf5a0fcd0b9076;1;0;1726147498;12.09.2024 13:24;12.09.2024 13:28;0000-00-00 00:00:00;239;13;66;74;0;85;0;120;0;0;233;170;223;181
297;0;0;31;7089087;-77;265;1;0;0;5e282e43266894a3e79a6eaa;24;1;-99;3;-99;6;2;2;-77;-77;-77;2;5;2;6;2;2;2;2;2;5;2;7;7;6;7;6;7;3;1;Do not have a long term post viral condition but do have POTS which is somewhat similar;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;001a8a73ff8a702023351357f9d3824a;1;0;1726147498;12.09.2024 13:24;12.09.2024 13:29;0000-00-00 00:00:00;265;12;49;56;0;66;0;0;81;0;250;113;172;123
